"FRAME_NO, MEAN, STD_DEV"
6784,41.8,3.8678159211627428
6785,41.8,3.8678159211627428
6786,41.8,3.8678159211627428
6787,41.8,3.8678159211627428
6788,41.8,3.8678159211627428
6789,41.8,3.8678159211627428
6790,41.9,4.060788100849391
6791,41.9,4.060788100849391
6792,41.9,4.060788100849391
6793,41.9,4.060788100849391
6794,41.9,4.060788100849391
6795,41.9,4.060788100849391
6796,41.9,4.060788100849391
6797,41.9,4.060788100849391
6798,41.9,4.060788100849391
6799,41.9,4.060788100849391
6800,41.9,4.060788100849391
6801,41.9,4.060788100849391
6802,41.9,4.060788100849391
6803,41.9,4.060788100849391
6804,41.9,4.060788100849391
6805,41.9,4.060788100849391
6806,41.9,4.060788100849391
6807,41.9,4.060788100849391
6808,41.9,4.060788100849391
6809,41.9,4.060788100849391
6810,41.1,3.014962686336267
6811,41.1,3.014962686336267
6812,41.1,3.014962686336267
6813,41.1,3.014962686336267
6814,41.1,3.014962686336267
6815,43.5,2.3345235059857505
6816,43.5,2.3345235059857505
6817,43.5,2.3345235059857505
6818,43.5,2.3345235059857505
6819,43.5,2.3345235059857505
6820,43.5,2.3345235059857505
6821,43.5,2.3345235059857505
6822,43.5,2.3345235059857505
6823,43.5,2.3345235059857505
6824,43.5,2.3345235059857505
6825,43.5,2.3345235059857505
6826,43.5,2.3345235059857505
6827,43.5,2.3345235059857505
6828,43.5,2.3345235059857505
6829,43.5,2.3345235059857505
6830,43.5,2.3345235059857505
6831,43.5,2.3345235059857505
6832,43.5,2.3345235059857505
6833,43.5,2.3345235059857505
6834,43.5,2.3345235059857505
6835,43.5,2.3345235059857505
6836,43.5,2.3345235059857505
6837,42.0,2.1908902300206643
6838,42.0,2.1908902300206643
6839,42.3,3.407345007480164
6840,42.3,3.407345007480164
6841,42.4,3.411744421846396
6842,42.3,3.407345007480164
6843,42.3,3.407345007480164
6844,42.3,3.407345007480164
6845,42.4,3.411744421846396
6846,42.3,3.407345007480164
6847,42.3,3.407345007480164
6848,42.3,3.407345007480164
6849,42.4,3.411744421846396
6850,42.3,3.407345007480164
6851,42.3,3.407345007480164
6852,42.3,3.407345007480164
6853,42.4,3.411744421846396
6854,42.3,3.407345007480164
6855,42.3,3.407345007480164
6856,42.3,3.407345007480164
6857,42.4,3.411744421846396
6858,42.3,3.407345007480164
6859,42.3,3.407345007480164
6860,42.3,3.407345007480164
6861,42.4,3.411744421846396
6862,41.6,4.779121258139408
6863,41.6,4.779121258139408
6864,41.6,4.779121258139408
6865,41.6,4.779121258139408
6866,41.6,4.779121258139408
6867,41.6,4.779121258139408
6868,41.6,4.779121258139408
6869,42.5,2.7658633371878665
6870,42.5,2.7658633371878665
6871,42.5,2.7658633371878665
6872,42.5,2.7658633371878665
6873,42.5,2.7658633371878665
6874,42.5,2.7658633371878665
6875,42.5,2.7658633371878665
6876,42.5,2.7658633371878665
6877,42.5,2.7658633371878665
6878,42.5,2.7658633371878665
6879,42.5,2.7658633371878665
6880,42.5,2.7658633371878665
6881,42.5,2.7658633371878665
6882,42.5,2.7658633371878665
6883,42.5,2.7658633371878665
6884,42.5,2.7658633371878665
6885,42.5,2.7658633371878665
6886,42.5,2.7658633371878665
6887,43.0,4.219004621945797
6888,43.0,4.219004621945797
6889,43.0,4.219004621945797
6890,43.0,4.219004621945797
6891,43.0,4.219004621945797
6892,43.0,4.219004621945797
6893,43.0,4.219004621945797
6894,43.0,4.219004621945797
6895,43.0,4.219004621945797
6896,43.0,4.219004621945797
6897,39.7,2.8653097563788807
6898,39.7,2.8653097563788807
6899,39.7,2.8653097563788807
6900,39.7,2.8653097563788807
6901,39.7,2.8653097563788807
6902,39.7,2.8653097563788807
6903,39.7,2.8653097563788807
6904,39.7,2.8653097563788807
6905,39.7,2.8653097563788807
6906,39.7,2.8653097563788807
6907,39.7,2.8653097563788807
6908,39.7,2.8653097563788807
6909,39.8,2.9933259094191533
6910,39.8,2.9933259094191533
6911,39.8,2.9933259094191533
6912,40.6,3.5270384177096794
6913,40.5,3.442382895611701
6914,40.6,3.5270384177096794
6915,40.6,3.5270384177096794
6916,40.6,3.5270384177096794
6917,40.6,3.5270384177096794
6918,40.6,3.5270384177096794
6919,40.6,3.5270384177096794
6920,40.7,3.661966684720111
6921,40.7,3.661966684720111
6922,40.7,3.661966684720111
6923,40.7,3.661966684720111
6924,40.7,3.661966684720111
6925,40.9,3.9862262855989496
6926,40.9,3.9862262855989496
6927,40.7,2.5317977802344327
6928,40.7,2.5317977802344327
6929,40.7,2.5317977802344327
6930,40.7,2.5317977802344327
6931,40.7,2.5317977802344327
6932,40.7,2.5317977802344327
6933,40.7,2.5317977802344327
6934,40.7,2.5317977802344327
6935,40.7,2.5317977802344327
6936,40.7,2.5317977802344327
6937,39.1,4.3920382511995495
6938,39.1,4.3920382511995495
6939,39.1,4.3920382511995495
6940,39.1,4.3920382511995495
6941,39.1,4.3920382511995495
6942,38.8,4.6
6943,38.8,4.6
6944,38.8,4.6
6945,38.8,4.621688003316537
6946,38.8,4.6
6947,38.4,4.431703961232068
6948,38.4,4.431703961232068
6949,38.4,4.431703961232068
6950,38.4,4.1036569057366385
6951,38.4,4.1036569057366385
6952,40.1,3.534119409414459
6953,40.0,3.63318042491699
6954,40.0,3.63318042491699
6955,40.0,3.63318042491699
6956,40.0,3.63318042491699
6957,40.5,3.0413812651491097
6958,40.5,3.0413812651491097
6959,40.5,3.0413812651491097
6960,40.5,3.0413812651491097
6961,40.5,3.0413812651491097
6962,40.4,3.1368774282716245
6963,40.4,3.1368774282716245
6964,40.4,3.1368774282716245
6965,39.7,2.4515301344262523
6966,39.7,2.4515301344262523
6967,39.7,2.4515301344262523
6968,39.7,2.4515301344262523
6969,39.7,2.4515301344262523
6970,39.7,2.4515301344262523
6971,39.7,2.4515301344262523
6972,39.7,2.758622844826744
6973,39.8,2.85657137141714
6974,38.6,2.939387691339814
6975,38.5,3.0083217912982647
6976,38.6,2.90516780926679
6977,39.9,3.4190641994557516
6978,39.9,3.4190641994557516
6979,39.9,3.4190641994557516
6980,39.2,3.370459909270544
6981,39.2,3.370459909270544
6982,39.2,3.370459909270544
6983,39.2,3.370459909270544
6984,39.2,3.370459909270544
6985,39.2,3.370459909270544
6986,39.2,3.370459909270544
6987,42.0,3.1622776601683795
6988,42.0,3.0659419433511785
6989,42.1,3.144837038703278
6990,42.0,3.0659419433511785
6991,42.0,3.1622776601683795
6992,42.1,3.3000000000000003
6993,42.1,3.3000000000000003
6994,42.1,3.3000000000000003
6995,42.1,3.3000000000000003
6996,42.1,3.3000000000000003
6997,42.1,3.3000000000000003
6998,42.1,3.3000000000000003
6999,40.7,3.9509492530276824
7000,42.8,3.1559467676119004
7001,42.8,3.1559467676119004
7002,42.8,3.1559467676119004
7003,42.8,3.1559467676119004
7004,42.8,3.1559467676119004
7005,42.8,3.1559467676119004
7006,42.8,3.1559467676119004
7007,42.8,3.1559467676119004
7008,42.8,3.1559467676119004
7009,42.8,3.1559467676119004
7010,42.8,3.1559467676119004
7011,42.8,3.1559467676119004
7012,42.9,3.3301651610693423
7013,42.9,3.3301651610693423
7014,42.9,3.3301651610693423
7015,41.6,3.5270384177096794
7016,41.6,3.5270384177096794
7017,41.6,3.5270384177096794
7018,41.6,3.5270384177096794
7019,41.6,3.5270384177096794
7020,41.6,3.5270384177096794
7021,41.6,3.5270384177096794
7022,41.6,3.5270384177096794
7023,41.6,3.5270384177096794
7024,41.6,3.5270384177096794
7025,41.6,3.5270384177096794
7026,41.6,3.5270384177096794
7027,41.6,3.5270384177096794
7028,41.6,3.5270384177096794
7029,41.8,3.6000000000000005
7030,41.8,3.6000000000000005
7031,41.8,3.6000000000000005
7032,41.8,3.6000000000000005
7033,41.8,3.6000000000000005
7034,41.8,3.6000000000000005
7035,40.7,4.172529209005013
7036,40.7,4.172529209005013
7037,40.7,4.172529209005013
7038,40.7,4.172529209005013
7039,42.1,4.085339643163099
7040,42.1,4.085339643163099
7041,42.1,4.085339643163099
7042,40.9,4.784349485562274
7043,40.9,4.784349485562274
7044,41.6,5.180733538795447
7045,41.6,5.180733538795447
7046,41.6,5.180733538795447
7047,41.9,4.346262762420146
7048,41.9,4.346262762420146
7049,41.9,4.346262762420146
7050,41.9,4.346262762420146
7051,41.9,4.346262762420146
7052,41.9,4.346262762420146
7053,41.9,4.346262762420146
7054,41.9,4.346262762420146
7055,39.3,5.967411499134277
7056,39.3,5.967411499134277
7057,42.2,4.874423042781576
7058,42.2,4.874423042781576
7059,42.2,4.874423042781576
7060,42.4,4.409081537009721
7061,42.4,4.409081537009721
7062,39.4,7.6446059414465575
7063,39.4,7.6446059414465575
7064,39.4,7.6446059414465575
7065,39.4,7.6446059414465575
7066,39.4,7.6446059414465575
7067,39.1,5.990826320300064
7068,39.1,5.990826320300064
7069,39.1,5.990826320300064
7070,39.1,5.990826320300064
7071,39.1,5.990826320300064
7072,39.1,5.990826320300064
7073,39.1,5.990826320300064
7074,40.1,6.252199612936234
7075,40.1,6.252199612936234
7076,40.1,6.252199612936234
7077,40.1,6.252199612936234
7078,40.1,6.252199612936234
7079,40.1,6.252199612936234
7080,40.1,6.252199612936234
7081,40.1,6.252199612936234
7082,39.1,5.804308744372581
7083,39.1,5.804308744372581
7084,39.1,5.804308744372581
7085,38.2,6.013318551349164
7086,38.2,6.013318551349164
7087,38.1,5.7870545184921145
7088,38.1,5.7870545184921145
7089,38.1,5.7870545184921145
7090,38.1,5.7870545184921145
7091,38.1,5.7870545184921145
7092,38.1,5.7870545184921145
7093,38.1,5.7870545184921145
7094,38.1,5.7870545184921145
7095,38.1,5.7870545184921145
7096,38.1,5.7870545184921145
7097,38.1,5.7870545184921145
7098,38.1,5.7870545184921145
7099,38.1,5.7870545184921145
7100,38.1,5.7870545184921145
7101,38.1,5.7870545184921145
7102,38.1,5.7870545184921145
7103,38.1,5.7870545184921145
7104,38.1,5.7870545184921145
7105,38.1,5.821511831131154
7106,38.1,5.821511831131154
7107,38.1,5.821511831131154
7108,38.1,5.821511831131154
7109,38.2,5.775811631277461
7110,38.2,5.775811631277461
7111,38.2,5.775811631277461
7112,38.2,5.775811631277461
7113,38.2,5.775811631277461
7114,38.2,5.775811631277461
7115,38.2,5.775811631277461
7116,38.2,5.775811631277461
7117,38.2,5.775811631277461
7118,38.2,5.775811631277461
7119,38.2,5.775811631277461
7120,38.2,5.775811631277461
7121,38.2,5.775811631277461
7122,38.2,5.775811631277461
7123,38.2,5.775811631277461
7124,38.2,5.775811631277461
7125,38.2,5.775811631277461
7126,38.2,5.775811631277461
7127,38.2,5.775811631277461
7128,38.2,5.775811631277461
7129,38.2,5.775811631277461
7130,37.9,5.855766388782941
7131,37.9,5.855766388782941
7132,37.9,5.855766388782941
7133,37.9,5.855766388782941
7134,36.9,4.805205510693585
7135,36.9,4.805205510693585
7136,36.9,4.805205510693585
7137,36.9,4.805205510693585
7138,36.9,4.805205510693585
7139,36.9,4.805205510693585
7140,36.9,4.805205510693585
7141,36.9,4.805205510693585
7142,36.9,4.805205510693585
7143,36.9,4.805205510693585
7144,36.9,4.805205510693585
7145,36.9,4.805205510693585
7146,36.9,4.805205510693585
7147,36.9,4.805205510693585
7148,36.9,4.805205510693585
7149,36.9,4.805205510693585
7150,36.9,4.805205510693585
7151,36.9,4.805205510693585
7152,36.9,4.805205510693585
7153,36.9,4.805205510693585
7154,36.9,4.805205510693585
7155,36.9,4.805205510693585
7156,36.9,4.805205510693585
7157,36.9,4.805205510693585
7158,36.9,4.805205510693585
7159,36.9,4.805205510693585
7160,36.2,4.354308211415448
7161,36.2,4.354308211415448
7162,37.8,5.30659966456864
7163,37.8,5.30659966456864
7164,38.1,5.5578772926361015
7165,37.8,5.30659966456864
7166,37.8,5.30659966456864
7167,37.8,5.30659966456864
7168,38.1,5.5578772926361015
7169,37.8,5.30659966456864
7170,37.8,5.30659966456864
7171,37.8,5.30659966456864
7172,38.1,5.5578772926361015
7173,37.8,5.30659966456864
7174,37.8,5.30659966456864
7175,37.8,5.30659966456864
7176,37.8,5.30659966456864
7177,37.8,5.30659966456864
7178,37.8,5.30659966456864
7179,37.8,5.30659966456864
7180,37.8,5.30659966456864
7181,37.8,5.30659966456864
7182,37.8,5.30659966456864
7183,37.8,5.30659966456864
7184,37.8,5.30659966456864
7185,36.9,5.61159513863928
7186,36.9,5.61159513863928
7187,36.9,5.61159513863928
7188,36.9,5.61159513863928
7189,36.9,5.61159513863928
7190,36.9,5.61159513863928
7191,36.9,5.61159513863928
7192,37.7,6.293647591023825
7193,37.7,6.293647591023825
7194,37.7,6.293647591023825
7195,37.7,6.293647591023825
7196,37.7,6.293647591023825
7197,37.7,6.293647591023825
7198,37.7,6.293647591023825
7199,37.7,6.293647591023825
7200,37.7,6.293647591023825
7201,37.7,6.293647591023825
7202,37.7,6.293647591023825
7203,37.7,6.293647591023825
7204,37.7,6.293647591023825
7205,37.7,6.293647591023825
7206,37.7,6.293647591023825
7207,37.7,6.293647591023825
7208,37.7,6.293647591023825
7209,38.7,6.372597586541928
7210,38.7,6.372597586541928
7211,38.7,6.372597586541928
7212,38.7,6.372597586541928
7213,38.7,6.372597586541928
7214,38.7,6.372597586541928
7215,38.7,6.372597586541928
7216,38.7,6.372597586541928
7217,38.7,6.372597586541928
7218,38.7,6.372597586541928
7219,38.7,6.372597586541928
7220,38.4,5.9531504264548865
7221,38.4,5.9531504264548865
7222,38.4,5.9531504264548865
7223,38.4,5.9531504264548865
7224,38.4,5.9531504264548865
7225,38.4,5.9531504264548865
7226,38.4,5.9531504264548865
7227,38.4,5.9531504264548865
7228,38.4,5.9531504264548865
7229,38.4,5.9531504264548865
7230,38.4,5.9531504264548865
7231,38.4,5.9531504264548865
7232,38.4,5.9531504264548865
7233,38.4,5.9531504264548865
7234,39.2,6.43117407632541
7235,39.2,6.43117407632541
7236,39.2,6.43117407632541
7237,39.2,6.43117407632541
7238,39.2,6.43117407632541
7239,39.2,6.43117407632541
7240,39.2,6.43117407632541
7241,39.2,6.43117407632541
7242,39.2,6.43117407632541
7243,39.2,6.43117407632541
7244,39.2,6.43117407632541
7245,39.2,6.43117407632541
7246,39.2,6.43117407632541
7247,39.2,6.43117407632541
7248,39.2,6.43117407632541
7249,41.2,4.853864439804639
7250,40.0,5.019960159204453
7251,40.0,5.019960159204453
7252,40.0,5.019960159204453
7253,40.0,5.019960159204453
7254,40.0,5.019960159204453
7255,42.0,3.82099463490856
7256,42.0,3.82099463490856
7257,42.0,3.82099463490856
7258,42.0,3.82099463490856
7259,41.4,4.1036569057366385
7260,40.9,2.5865034312755126
7261,41.3,2.238302928559939
7262,38.5,5.481788029466299
7263,38.5,5.481788029466299
7264,38.5,5.481788029466299
7265,38.5,5.481788029466299
7266,38.5,5.481788029466299
7267,38.8,5.095095681142799
7268,38.8,5.095095681142799
7269,38.6,6.232174580353153
7270,38.5,6.407027391856539
7271,38.5,6.407027391856539
7272,39.0,6.180614856144977
7273,39.2,6.241794613730894
7274,39.2,6.241794613730894
7275,39.2,6.241794613730894
7276,39.2,6.241794613730894
7277,40.8,4.791659420284375
7278,40.8,4.791659420284375
7279,40.2,5.455272678794342
7280,40.2,5.455272678794342
7281,40.2,5.455272678794342
7282,42.4,4.6303347611160905
7283,42.5,4.716990566028302
7284,42.5,4.716990566028302
7285,41.7,5.254521862167861
7286,41.7,5.254521862167861
7287,41.4,5.642694391866353
7288,41.4,5.642694391866353
7289,41.4,5.642694391866353
7290,41.6,4.737087712930804
7291,41.8,4.791659420284375
7292,42.3,5.64003546088143
7293,42.3,5.64003546088143
7294,42.3,5.64003546088143
7295,42.0,5.60357029044876
7296,42.1,5.717516943569122
7297,42.0,5.347896782848375
7298,42.0,5.347896782848375
7299,42.0,5.347896782848375
7300,42.0,5.347896782848375
7301,42.0,5.347896782848375
7302,42.0,5.347896782848375
7303,42.0,5.347896782848375
7304,42.0,5.347896782848375
7305,41.5,5.886425061104575
7306,41.4,6.019966777316964
7307,42.4,5.219195340279955
7308,42.4,5.219195340279955
7309,41.1,4.4147480109288235
7310,42.4,5.219195340279955
7311,42.4,5.219195340279955
7312,41.6,4.24735211631906
7313,41.6,4.24735211631906
7314,41.3,4.124318125460256
7315,41.3,4.124318125460256
7316,41.3,4.124318125460256
7317,41.1,3.78021163428716
7318,41.1,3.78021163428716
7319,41.1,3.78021163428716
7320,41.1,3.78021163428716
7321,41.1,3.78021163428716
7322,41.0,3.847076812334269
7323,41.1,3.9357337308308855
7324,40.9,3.6728735344413916
7325,39.1,3.9102429592034307
7326,39.0,4.147288270665544
7327,40.8,3.944616584663204
7328,40.0,4.449719092257398
7329,41.3,4.337049688440288
7330,39.1,5.107837115648853
7331,39.1,5.107837115648853
7332,40.7,4.920365840057018
7333,40.7,4.920365840057018
7334,40.7,4.920365840057018
7335,41.3,6.435060217278468
7336,41.3,6.341135544995076
7337,41.4,6.359245238233858
7338,41.2,6.273754856543249
7339,40.4,5.9531504264548865
7340,40.4,5.9531504264548865
7341,40.4,5.9531504264548865
7342,39.6,5.571355310873648
7343,39.6,5.571355310873648
7344,39.6,5.571355310873648
7345,39.3,5.568662316930341
7346,39.3,5.568662316930341
7347,39.3,5.568662316930341
7348,39.3,5.568662316930341
7349,40.1,5.185556864985669
7350,40.5,5.389805191284746
7351,40.3,5.292447448959697
7352,41.6,5.902541825349482
7353,41.6,5.902541825349482
7354,40.6,5.642694391866354
7355,40.6,5.642694391866354
7356,40.6,5.642694391866354
7357,40.8,5.528109984434101
7358,40.8,5.528109984434101
7359,40.8,5.528109984434101
7360,41.2,5.878775382679628
7361,41.2,5.878775382679628
7362,42.1,5.85576638878294
7363,42.1,5.85576638878294
7364,42.1,5.85576638878294
7365,42.1,5.7523908073078625
7366,42.1,5.7523908073078625
7367,41.2,6.11228271597445
7368,41.2,6.11228271597445
7369,41.3,6.1
7370,41.5,5.80086200490927
7371,41.5,5.80086200490927
7372,41.5,5.80086200490927
7373,41.5,5.80086200490927
7374,40.7,4.859012245302537
7375,40.7,4.859012245302537
7376,40.7,4.859012245302537
7377,40.1,5.647123161398199
7378,40.3,5.657738063926254
7379,40.3,5.657738063926254
7380,40.4,5.6956123463592565
7381,40.4,5.6956123463592565
7382,40.4,5.6956123463592565
7383,40.4,5.6956123463592565
7384,40.0,4.358898943540674
7385,40.0,4.358898943540674
7386,40.0,4.358898943540674
7387,38.5,5.80086200490927
7388,38.6,5.885575587824865
7389,38.6,5.885575587824865
7390,38.6,5.885575587824865
7391,38.5,5.80086200490927
7392,39.3,5.000999900019995
7393,39.3,5.000999900019995
7394,39.3,5.000999900019995
7395,40.8,4.874423042781576
7396,40.8,4.874423042781576
7397,40.7,5.292447448959697
7398,40.7,5.292447448959697
7399,40.5,5.296225070746145
7400,41.4,5.535341001239219
7401,41.5,5.572252686302013
7402,39.6,5.063595560468865
7403,39.6,5.063595560468865
7404,39.6,5.063595560468865
7405,39.5,5.852349955359813
7406,39.5,5.852349955359813
7407,39.5,5.852349955359813
7408,39.5,5.852349955359813
7409,39.5,5.852349955359813
7410,39.5,5.852349955359813
7411,39.5,5.852349955359813
7412,38.8,6.539113089708726
7413,38.8,6.539113089708726
7414,38.8,6.539113089708726
7415,38.8,6.539113089708726
7416,38.8,6.539113089708726
7417,38.8,6.539113089708726
7418,38.8,6.539113089708726
7419,38.3,5.404627646748664
7420,38.3,5.404627646748664
7421,38.3,5.404627646748664
7422,38.3,5.404627646748664
7423,38.3,5.404627646748664
7424,38.3,5.404627646748664
7425,38.3,5.404627646748664
7426,38.3,5.404627646748664
7427,38.3,5.404627646748664
7428,38.3,5.404627646748664
7429,38.3,5.404627646748664
7430,38.3,5.404627646748664
7431,38.3,5.404627646748664
7432,38.3,5.404627646748664
7433,38.3,5.404627646748664
7434,38.3,5.404627646748664
7435,38.3,5.404627646748664
7436,38.3,5.404627646748664
7437,38.3,5.404627646748664
7438,38.3,5.404627646748664
7439,38.3,5.404627646748664
7440,38.3,5.404627646748664
7441,38.3,5.404627646748664
7442,39.5,4.695742752749559
7443,39.5,4.695742752749559
7444,39.5,4.695742752749559
7445,39.5,4.695742752749559
7446,39.5,4.695742752749559
7447,37.4,4.758150901348127
7448,37.4,4.758150901348127
7449,37.4,4.758150901348127
7450,37.4,4.758150901348127
7451,37.4,4.758150901348127
7452,37.4,4.758150901348127
7453,37.4,4.758150901348127
7454,37.4,4.758150901348127
7455,37.4,4.758150901348127
7456,37.4,4.758150901348127
7457,37.4,4.758150901348127
7458,37.4,4.758150901348127
7459,37.4,4.758150901348127
7460,37.4,4.758150901348127
7461,37.4,4.758150901348127
7462,37.4,4.758150901348127
7463,37.4,4.758150901348127
7464,37.4,4.758150901348127
7465,37.4,4.758150901348127
7466,37.4,4.758150901348127
7467,37.4,4.758150901348127
7468,37.4,4.758150901348127
7469,37.4,4.758150901348127
7470,37.4,4.758150901348127
7471,37.4,4.758150901348127
7472,39.2,4.261455150532504
7473,39.2,4.261455150532504
7474,39.2,4.261455150532504
7475,39.2,4.261455150532504
7476,39.2,4.261455150532504
7477,39.2,4.261455150532504
7478,39.2,4.261455150532504
7479,39.2,4.261455150532504
7480,39.2,4.261455150532504
7481,39.2,4.261455150532504
7482,39.2,4.261455150532504
7483,39.2,4.261455150532504
7484,39.2,4.261455150532504
7485,39.2,4.261455150532504
7486,39.2,4.261455150532504
7487,39.2,4.261455150532504
7488,39.2,4.261455150532504
7489,39.2,4.261455150532504
7490,39.2,4.261455150532504
7491,39.2,4.261455150532504
7492,39.2,4.261455150532504
7493,39.2,4.261455150532504
7494,39.2,4.261455150532504
7495,39.2,4.261455150532504
7496,39.2,4.261455150532504
7497,38.9,4.6141087980237305
7498,38.9,4.6141087980237305
7499,40.3,5.657738063926255
7500,42.2,5.706137047074843
7501,42.2,5.706137047074843
7502,42.2,5.706137047074843
7503,42.2,5.706137047074843
7504,42.2,5.706137047074843
7505,42.2,5.706137047074843
7506,42.2,5.706137047074843
7507,42.2,5.706137047074843
7508,42.2,5.706137047074843
7509,42.2,5.706137047074843
7510,42.2,5.706137047074843
7511,42.2,5.706137047074843
7512,42.2,5.706137047074843
7513,42.2,5.706137047074843
7514,42.2,5.706137047074843
7515,42.2,5.706137047074843
7516,42.2,5.706137047074843
7517,42.2,5.706137047074843
7518,42.2,5.706137047074843
7519,42.2,5.706137047074843
7520,42.2,5.706137047074843
7521,42.3,5.814636704042653
7522,40.9,4.846648326421054
7523,40.9,4.846648326421054
7524,40.9,4.846648326421054
7525,40.9,4.846648326421054
7526,40.9,4.846648326421054
7527,40.9,4.846648326421054
7528,40.9,4.846648326421054
7529,40.9,4.846648326421054
7530,40.0,5.291502622129181
7531,40.0,5.291502622129181
7532,40.0,5.291502622129181
7533,40.0,5.291502622129181
7534,40.0,5.291502622129181
7535,40.0,5.291502622129181
7536,40.0,5.291502622129181
7537,40.0,5.291502622129181
7538,40.0,5.291502622129181
7539,40.0,5.291502622129181
7540,40.0,5.291502622129181
7541,40.0,5.291502622129181
7542,40.0,5.291502622129181
7543,40.0,5.291502622129181
7544,40.0,5.291502622129181
7545,39.7,6.067124524847005
7546,39.7,6.067124524847005
7547,39.7,6.067124524847005
7548,39.7,6.067124524847005
7549,39.7,6.067124524847005
7550,39.7,6.067124524847005
7551,39.7,6.067124524847005
7552,39.7,6.067124524847005
7553,39.7,6.067124524847005
7554,39.7,6.067124524847005
7555,39.7,6.067124524847005
7556,39.7,6.067124524847005
7557,39.7,6.067124524847005
7558,39.7,6.067124524847005
7559,39.7,6.067124524847005
7560,38.9,6.139218191268331
7561,38.9,6.139218191268331
7562,38.9,6.139218191268331
7563,38.9,6.139218191268331
7564,38.9,6.139218191268331
7565,38.9,6.139218191268331
7566,38.9,6.139218191268331
7567,38.9,6.139218191268331
7568,38.9,6.139218191268331
7569,38.9,6.139218191268331
7570,38.9,6.139218191268331
7571,38.9,6.139218191268331
7572,39.6,6.003332407921453
7573,39.6,6.003332407921453
7574,39.6,6.003332407921453
7575,39.6,6.003332407921453
7576,39.6,6.003332407921453
7577,39.6,6.003332407921453
7578,39.6,6.003332407921453
7579,39.6,6.003332407921453
7580,40.9,5.593746508378799
7581,40.9,5.593746508378799
7582,40.9,5.593746508378799
7583,40.9,5.593746508378799
7584,40.8,5.844655678480984
7585,40.8,5.844655678480984
7586,40.8,5.844655678480984
7587,40.8,5.844655678480984
7588,40.8,5.844655678480984
7589,40.8,3.8418745424597094
7590,40.8,3.8418745424597094
7591,40.8,3.8418745424597094
7592,41.0,3.847076812334269
7593,41.0,3.847076812334269
7594,41.0,3.847076812334269
7595,41.0,3.847076812334269
7596,41.0,3.847076812334269
7597,41.2,5.436910887627275
7598,41.2,5.436910887627275
7599,41.2,5.436910887627275
7600,39.2,5.075431016179809
7601,39.2,5.075431016179809
7602,39.6,4.431703961232068
7603,39.6,4.431703961232068
7604,39.6,4.431703961232068
7605,39.6,4.431703961232068
7606,39.6,4.431703961232068
7607,40.2,4.6
7608,40.2,4.6
7609,40.2,4.6
7610,40.2,4.6
7611,40.2,4.6
7612,40.4,4.82078831727758
7613,40.4,4.82078831727758
7614,40.4,4.82078831727758
7615,40.4,4.82078831727758
7616,40.4,4.82078831727758
7617,40.4,4.82078831727758
7618,40.4,4.82078831727758
7619,38.7,6.8854919940408035
7620,38.7,6.8854919940408035
7621,38.7,6.8854919940408035
7622,42.2,8.109253973085318
7623,42.2,8.109253973085318
7624,42.2,8.109253973085318
7625,42.4,8.380930735902785
7626,42.4,8.380930735902785
7627,41.3,7.8999999999999995
7628,41.3,7.8999999999999995
7629,41.3,7.8999999999999995
7630,40.1,7.634788798650556
7631,40.1,7.634788798650556
7632,41.6,5.8
7633,41.6,5.8
7634,41.6,5.8
7635,39.8,8.133879763065101
7636,40.0,8.148619514985345
7637,42.4,8.027452896155792
7638,42.4,8.027452896155792
7639,42.4,8.027452896155792
7640,42.4,8.027452896155792
7641,42.4,8.027452896155792
7642,41.8,7.756287771866127
7643,41.8,7.756287771866127
7644,41.8,7.756287771866127
7645,40.2,8.506468127254694
7646,40.2,8.506468127254694
7647,40.2,8.506468127254694
7648,40.2,8.506468127254694
7649,41.6,4.862098312457287
7650,41.6,4.862098312457287
7651,41.6,4.862098312457287
7652,40.4,3.5832945734337835
7653,40.4,3.5832945734337835
7654,40.4,3.5832945734337835
7655,40.4,3.5832945734337835
7656,40.4,3.5832945734337835
7657,40.4,3.5832945734337835
7658,40.4,3.5832945734337835
7659,40.4,3.5832945734337835
7660,40.4,3.5832945734337835
7661,40.4,3.5832945734337835
7662,40.5,3.6674241641784495
7663,40.5,3.6674241641784495
7664,40.7,3.9
7665,40.4,3.693237062523877
7666,40.6,3.826225293941798
7667,41.4,4.176122603564219
7668,41.4,4.176122603564219
7669,41.4,4.176122603564219
7670,41.4,4.176122603564219
7671,41.4,4.176122603564219
7672,39.2,5.0556898639058145
7673,39.2,5.0556898639058145
7674,39.2,5.0556898639058145
7675,39.3,5.158488150611572
7676,39.2,5.0556898639058145
7677,39.2,5.0556898639058145
7678,39.2,5.0556898639058145
7679,39.3,5.158488150611572
7680,38.4,4.34050688284214
7681,38.4,4.34050688284214
7682,38.4,4.34050688284214
7683,38.4,4.34050688284214
7684,38.3,5.586591089385369
7685,38.3,5.586591089385369
7686,38.3,5.586591089385369
7687,38.3,5.586591089385369
7688,38.3,5.586591089385369
7689,38.3,5.586591089385369
7690,38.3,5.586591089385369
7691,38.3,5.586591089385369
7692,38.4,4.498888751680798
7693,38.4,4.498888751680798
7694,38.4,4.498888751680798
7695,38.7,4.517742799230607
7696,38.7,4.517742799230607
7697,37.6,4.737087712930804
7698,37.6,4.737087712930804
7699,37.6,4.737087712930804
7700,37.6,4.737087712930804
7701,37.6,4.737087712930804
7702,37.6,4.737087712930804
